Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	HGNC symbol	Gene type
ENSG00000223973	111383752	111384992	1		transcribed_processed_pseudogene
ENSG00000280878	111468810	111637967	1		lincRNA
ENSG00000240350	111491273	111570974	1		lincRNA
ENSG00000224959	111491943	111494811	-1		lincRNA
ENSG00000271635	111558413	111559937	-1		processed_pseudogene
ENSG00000225744	111607841	111612518	1		lincRNA
ENSG00000237583	111675026	111675343	1		processed_pseudogene
ENSG00000227842	111717508	111717837	1		processed_pseudogene
ENSG00000228615	111742586	111744662	1		processed_pseudogene
ENSG00000153107	111766271	111884690	-1	ANAPC1	protein_coding
ENSG00000266063	111771061	111771134	-1	MIR4771-2	miRNA
ENSG00000230958	111865798	111866405	1		processed_pseudogene
ENSG00000236307	111887914	111888741	1	EEF1E1P1	processed_pseudogene
ENSG00000153208	111898479	112029561	1	MERTK	protein_coding
ENSG00000240183	111930175	111930467	1	RN7SL297P	misc_RNA
ENSG00000225496	111940302	111941036	-1		processed_pseudogene
ENSG00000232277	111952144	111952671	-1		processed_pseudogene
ENSG00000153214	112055223	112119318	1	TMEM87B	protein_coding
ENSG00000144152	112138385	112188216	1	FBLN7	protein_coding
ENSG00000278962	112188364	112190635	1		TEC
ENSG00000144161	112211525	112255136	-1	ZC3H8	protein_coding
ENSG00000188177	112275594	112340063	1	ZC3H6	protein_coding
ENSG00000235258	112286057	112286422	-1	NDUFB4P6	processed_pseudogene
ENSG00000236555	112346011	112346258	1		processed_pseudogene
ENSG00000169629	112370092	112434488	-1	RGPD8	protein_coding
ENSG00000283698	112439312	112469687	-1		transcribed_unitary_pseudogene
ENSG00000114999	112482154	112541739	1	TTL	protein_coding
ENSG00000125630	112541915	112577150	1	POLR1B	protein_coding
ENSG00000207383	112579484	112579584	-1		misc_RNA
ENSG00000125611	112584240	112589275	1	CHCHD5	protein_coding
ENSG00000243389	112589040	112614431	1		3prime_overlapping_ncRNA
ENSG00000228251	112590796	112591939	1		lincRNA
ENSG00000231747	112621809	112622167	-1		processed_pseudogene
ENSG00000237753	112641832	112645690	-1		lincRNA
ENSG00000144136	112645857	112663827	1	SLC20A1	protein_coding
ENSG00000144130	112721486	112742879	1	NT5DC4	protein_coding
ENSG00000169607	112736607	112764677	-1	CKAP2L	protein_coding
ENSG00000115008	112773915	112784590	-1	IL1A	protein_coding
ENSG00000125538	112829751	112836903	-1	IL1B	protein_coding
ENSG00000280228	112840328	112844195	1		TEC
ENSG00000180152	112853328	112854122	1	XIAPP3	processed_pseudogene
ENSG00000125571	112912971	112918882	1	IL37	protein_coding
ENSG00000227368	112932625	112933171	1	CDK8P2	processed_pseudogene
ENSG00000136688	112973203	112985665	1	IL36G	protein_coding
ENSG00000236124	112981166	112981434	-1	HMGN2P23	processed_pseudogene
ENSG00000232090	112995517	112995937	1		processed_pseudogene
ENSG00000136694	113005461	113008044	1	IL36A	protein_coding
ENSG00000136696	113022091	113052867	-1	IL36B	protein_coding
ENSG00000136695	113058638	113065382	1	IL36RN	protein_coding
ENSG00000136697	113067970	113075850	1	IL1F10	protein_coding
ENSG00000201805	113086805	113086911	1	RNU6-1180P	snRNA
ENSG00000136689	113107214	113134016	1	IL1RN	protein_coding
ENSG00000125637	113157325	113209396	1	PSD4	protein_coding
ENSG00000234174	113171535	113175360	-1		antisense_RNA
ENSG00000189223	113211522	113276581	1	PAX8-AS1	processed_transcript
ENSG00000125618	113215997	113278950	-1	PAX8	protein_coding
ENSG00000231292	113406396	113406872	1	IGKV1OR2-108	IG_V_gene
ENSG00000234997	113424495	113425324	1		antisense_RNA
ENSG00000272563	113432600	113436042	1		lincRNA
ENSG00000136682	113437691	113496189	1	CBWD2	protein_coding
ENSG00000184492	113498665	113501155	1	FOXD4L1	protein_coding
ENSG00000234148	113512463	113515485	1	LINC01961	lincRNA
ENSG00000231943	113527568	113542672	-1	PGM5P4-AS1	lincRNA
ENSG00000225398	113541937	113563298	1	PGM5P4	unprocessed_pseudogene
ENSG00000226516	113577382	113578852	1	FAM138B	lincRNA
ENSG00000221055	113582959	113583096	-1	MIR1302-3	miRNA
ENSG00000146556	113588550	113599043	1	WASH2P	transcribed_unprocessed_pseudogene
ENSG00000236397	113599036	113601261	-1	DDX11L2	unprocessed_pseudogene
ENSG00000279267	113605867	113607908	-1		TEC
ENSG00000240356	113610502	113627090	-1	RPL23AP7	transcribed_processed_pseudogene
ENSG00000144134	113627229	113643396	1	RABL2A	protein_coding
ENSG00000144158	113657908	113658675	1		processed_pseudogene
ENSG00000175509	113667478	113668621	-1		processed_pseudogene
ENSG00000233479	113669166	113673191	1		lincRNA
ENSG00000227359	113677702	113704078	-1		lincRNA
ENSG00000202427	113681111	113681217	1	RNU6-744P	snRNA
ENSG00000115084	113705011	113756823	-1	SLC35F5	protein_coding
ENSG00000265429	113721290	113721368	-1	MIR4782	miRNA
ENSG00000244063	113829390	113831119	-1		lincRNA
ENSG00000228857	113831049	113843356	-1		lincRNA
ENSG00000270019	113888203	113889750	-1		lincRNA
ENSG00000115091	113889960	113962596	1	ACTR3	protein_coding
ENSG00000279957	113904086	113905258	1		TEC
ENSG00000234199	113979569	114007302	1	LINC01191	lincRNA
ENSG00000243179	113979909	113983258	1		lincRNA
ENSG00000212182	114005440	114005655	-1		snoRNA
ENSG00000235242	114122274	114123293	-1		lincRNA
ENSG00000231926	114260050	114261226	-1	SEPHS1P7	processed_pseudogene
ENSG00000222923	114420125	114420302	1	RNU2-41P	snRNA
ENSG00000175497	114442299	115845752	1	DPP10	protein_coding
ENSG00000231538	114828432	114833548	-1	DPP10-AS3	antisense_RNA
ENSG00000235717	114833830	114835588	-1	DPP10-AS2	antisense_RNA
ENSG00000235026	115130935	115161343	-1	DPP10-AS1	antisense_RNA
ENSG00000230391	115468056	115468938	1	RPSAP23	processed_pseudogene
ENSG00000271667	116687218	116687387	-1		processed_pseudogene
ENSG00000224869	116726453	116726771	-1		processed_pseudogene
ENSG00000226341	116751158	116751648	1	MTCYBP39	processed_pseudogene
ENSG00000235871	116818086	116818761	1		processed_pseudogene
ENSG00000230158	117023918	117024867	1	MTND1P28	unprocessed_pseudogene
ENSG00000230950	117025077	117026118	1	MTND2P21	unprocessed_pseudogene
ENSG00000228898	117026537	117027024	1	MTCO1P43	unprocessed_pseudogene
ENSG00000239185	117139715	117139775	-1	RNU7-190P	snRNA
ENSG00000227291	117180892	117181562	-1		processed_pseudogene
ENSG00000238207	117757563	117804174	-1		antisense_RNA
ENSG00000088205	117814650	117832379	1	DDX18	protein_coding
ENSG00000236255	117833937	117841658	1		lincRNA
ENSG00000125631	117859427	117934942	1	HTR5BP	transcribed_unprocessed_pseudogene
ENSG00000125633	117915478	118014133	-1	CCDC93	protein_coding
ENSG00000224967	117934025	117934789	-1		processed_pseudogene
ENSG00000235066	117995397	118055033	1		antisense_RNA
ENSG00000272895	117998745	117999480	1		antisense_RNA
ENSG00000279227	118014174	118015673	1		TEC
ENSG00000243510	118016385	118016669	1	RN7SL111P	misc_RNA
ENSG00000125629	118088452	118110997	1	INSIG2	protein_coding
ENSG00000226856	118132128	118186386	-1		lincRNA
ENSG00000258910	118833700	118835110	-1	LINC01956	lincRNA
ENSG00000163064	118842171	118847678	-1	EN1	protein_coding
ENSG00000019169	118942166	118994660	1	MARCO	protein_coding
ENSG00000259094	118949306	118952983	-1		antisense_RNA
ENSG00000144119	119156243	119158889	-1	C1QL2	protein_coding
ENSG00000264833	119169822	119170115	1	RN7SL468P	misc_RNA
ENSG00000115107	119223831	119265652	1	STEAP3	protein_coding
ENSG00000229867	119244422	119249071	-1	STEAP3-AS1	antisense_RNA
ENSG00000186132	119302225	119366828	-1	C2orf76	protein_coding
ENSG00000155368	119366921	119372560	1	DBI	protein_coding
ENSG00000171227	119429901	119438520	1	TMEM37	protein_coding
ENSG00000080293	119439843	119525301	-1	SCTR	protein_coding
ENSG00000231013	119476448	119487346	1		antisense_RNA
ENSG00000163075	119544432	119662251	1	CFAP221	protein_coding
ENSG00000144120	119679167	119686507	1	TMEM177	protein_coding
ENSG00000229326	119698623	119700151	1		processed_pseudogene
ENSG00000088179	119759631	119983818	1	PTPN4	protein_coding
ENSG00000233741	119993199	119993611	-1		processed_pseudogene
ENSG00000115109	120013005	120179119	1	EPB41L5	protein_coding
ENSG00000224789	120174885	120216544	-1		antisense_RNA
ENSG00000202046	120192245	120192357	1		misc_RNA
ENSG00000236878	120211054	120211715	1	MTATP6P26	processed_pseudogene
ENSG00000227788	120211727	120212862	1	MTCO3P43	processed_pseudogene
ENSG00000233286	120212935	120213275	1	MTND3P10	processed_pseudogene
ENSG00000243104	120213344	120213631	1	MTND4LP14	processed_pseudogene
ENSG00000234065	120213631	120214989	1	MTND4P26	processed_pseudogene
ENSG00000223549	120215181	120217279	1	MTND5P28	processed_pseudogene
ENSG00000226479	120221278	120223408	-1	TMEM185B	protein_coding
ENSG00000144118	120240064	120294713	1	RALB	protein_coding
ENSG00000235840	120319007	120326298	1		lincRNA
ENSG00000163083	120346143	120351808	1	INHBB	protein_coding
ENSG00000280409	120464335	120466218	-1	LINC01101	TEC
ENSG00000237614	120542909	120544326	-1		lincRNA
ENSG00000232140	120553743	120558109	-1		lincRNA
ENSG00000201006	120651273	120651374	1		misc_RNA
ENSG00000229774	120686635	120710517	-1		lincRNA
ENSG00000074047	120735623	120992653	1	GLI2	protein_coding
ENSG00000271709	120866378	120867403	-1		lincRNA
ENSG00000201584	121040610	121040710	-1		misc_RNA
ENSG00000234455	121081437	121088726	-1		lincRNA
ENSG00000236145	121178327	121182580	1		lincRNA
ENSG00000115112	121216587	121285207	-1	TFCP2L1	protein_coding
ENSG00000232723	121309995	121310412	1		processed_pseudogene
ENSG00000074054	121337776	121649587	-1	CLASP1	protein_coding
ENSG00000265451	121530422	121532705	1		antisense_RNA
ENSG00000264229	121530881	121531007	1	RNU4ATAC	snRNA
ENSG00000222467	121603073	121603164	-1		misc_RNA
ENSG00000236859	121649650	121728481	1	NIFK-AS1	antisense_RNA
ENSG00000230993	121658475	121658973	-1	RPL12P15	processed_pseudogene
ENSG00000279721	121688203	121689714	1		TEC
ENSG00000213239	121708512	121709115	-1	NPM1P32	processed_pseudogene
ENSG00000155438	121726945	121736923	-1	NIFK	protein_coding
ENSG00000211460	121737103	121767853	1	TSN	protein_coding
ENSG00000270798	121743479	121745921	-1		processed_pseudogene
ENSG00000224655	121790444	121796702	1	LINC01823	lincRNA
ENSG00000237856	123065321	123067722	1		lincRNA
ENSG00000232740	123066151	123073481	-1	LINC01826	lincRNA
ENSG00000226708	123443266	123444445	-1		lincRNA
ENSG00000235640	123695302	123697396	1		processed_pseudogene
ENSG00000227738	123762171	123763071	1		processed_pseudogene
ENSG00000279874	123850522	123850695	-1		TEC
ENSG00000223118	123869256	123869570	-1	RN7SKP102	misc_RNA
ENSG00000228400	124016858	124025173	-1		antisense_RNA
ENSG00000155052	124025287	124915287	1	CNTNAP5	protein_coding
ENSG00000238046	124680722	124680916	-1	MTND5P22	processed_pseudogene
ENSG00000270815	124778454	124778640	-1		processed_pseudogene
ENSG00000252674	124932915	124933020	1	RNA5SP102	rRNA
ENSG00000206726	124989219	124989325	1	RNU6-259P	snRNA
ENSG00000235491	125710969	125765842	1	LINC01889	lincRNA
ENSG00000224410	125823108	125823315	1		processed_pseudogene
ENSG00000226813	126110099	126117985	-1	LINC01941	lincRNA
ENSG00000235774	126308510	126343992	1		lincRNA
ENSG00000236655	126311466	126311927	-1		processed_pseudogene
ENSG00000213236	126557435	126558162	-1	YWHAZP2	processed_pseudogene
ENSG00000136732	126655933	126696675	1	GYPC	protein_coding
ENSG00000235128	126679622	126680420	1		processed_pseudogene
ENSG00000206963	126702839	126702942	-1	RNU6-675P	snRNA
ENSG00000237524	126898882	126902097	1	TEX51	protein_coding
ENSG00000238788	127017421	127017482	1	RNU7-182P	snRNA
ENSG00000260634	127024252	127025723	-1		lincRNA
ENSG00000260163	127025211	127029686	1		lincRNA
ENSG00000136717	127048027	127107355	-1	BIN1	protein_coding
ENSG00000237630	127170011	127170231	1	NIFKP9	processed_pseudogene
ENSG00000186684	127184120	127220078	-1	CYP27C1	protein_coding
ENSG00000226789	127247258	127250082	1		processed_pseudogene
ENSG00000163161	127257290	127294176	-1	ERCC3	protein_coding
ENSG00000169967	127298730	127388465	-1	MAP3K2	protein_coding
ENSG00000200250	127316873	127316979	1	RNU6-1147P	snRNA
ENSG00000236682	127389130	127400580	1		lincRNA
ENSG00000115718	127418427	127429246	1	PROC	protein_coding
ENSG00000264075	127423537	127423618	-1	MIR4783	miRNA
ENSG00000163166	127436207	127526886	-1	IWS1	protein_coding
ENSG00000231731	127455394	127514623	1		antisense_RNA
ENSG00000202429	127472234	127472415	1	RNU4-48P	snRNA
ENSG00000169994	127535802	127637729	1	MYO7B	protein_coding
ENSG00000272789	127625997	127626848	-1		antisense_RNA
ENSG00000072163	127638381	127681786	-1	LIMS2	protein_coding
ENSG00000144230	127645864	127652639	1	GPR17	protein_coding
ENSG00000136709	127701022	127811187	-1	WDR33	protein_coding
ENSG00000173349	127701508	127705242	1	SFT2D3	protein_coding
ENSG00000201470	127798903	127798998	-1	RNY4P7	misc_RNA
ENSG00000200390	127829747	127829852	-1		misc_RNA
ENSG00000274010	127840606	127841763	-1		processed_pseudogene
ENSG00000144231	127843551	127858157	-1	POLR2D	protein_coding
ENSG00000202532	127845236	127845341	1	RNU6-395P	snRNA
ENSG00000244563	127846736	127847084	-1		processed_pseudogene
ENSG00000273950	127856890	127857147	1		misc_RNA
ENSG00000144233	127861630	127885922	-1	AMMECR1L	protein_coding
ENSG00000272667	127886556	127887185	1		lincRNA
ENSG00000204399	127931327	127931440	1		processed_pseudogene
ENSG00000136715	127941217	128028120	-1	SAP130	protein_coding
ENSG00000234044	128067194	128067407	1		processed_pseudogene
ENSG00000200432	128067800	128067901	1		misc_RNA
ENSG00000136731	128091200	128195677	1	UGGT1	protein_coding
ENSG00000229173	128139792	128140516	-1		processed_pseudogene
ENSG00000232101	128151154	128151304	-1		processed_pseudogene
ENSG00000229758	128199901	128200195	1	DYNLT3P2	processed_pseudogene
ENSG00000185631	128203361	128203775	1		processed_pseudogene
ENSG00000238180	128217588	128218072	1		processed_pseudogene
ENSG00000136720	128236716	128318577	-1	HS6ST1	protein_coding
ENSG00000252742	128350829	128350927	-1		misc_RNA
ENSG00000238379	128445081	128445198	-1	RNA5SP103	rRNA
ENSG00000227653	128518788	128519177	-1	ISCA1P6	processed_pseudogene
ENSG00000237532	128580491	128581576	-1		lincRNA
ENSG00000238277	129063846	129071725	-1		lincRNA
ENSG00000204460	129242173	129273848	-1	LINC01854	lincRNA
ENSG00000233428	129496297	129496788	1	PPIAP65	processed_pseudogene
ENSG00000229536	129825126	129877553	-1	LINC02572	lincRNA
ENSG00000214100	129922863	129934317	-1	PLAC9P1	transcribed_unprocessed_pseudogene
ENSG00000237574	129923177	129946703	1	LINC01856	lincRNA
ENSG00000234559	129939848	129940217	-1		processed_pseudogene
ENSG00000225449	129966592	129980466	-1	RAB6C-AS1	transcribed_unprocessed_pseudogene
ENSG00000222014	129979664	129982738	1	RAB6C	protein_coding
ENSG00000284619	129988158	129990530	-1		transcribed_unprocessed_pseudogene
ENSG00000180178	129990456	130051131	-1	FAR2P1	transcribed_unprocessed_pseudogene
ENSG00000250207	129992602	129993105	-1		unprocessed_pseudogene
ENSG00000217289	129992889	129994040	1		processed_pseudogene
ENSG00000231147	130006200	130009123	1	ARHGAP42P2	unprocessed_pseudogene
ENSG00000231240	130036958	130038422	1	KLF2P1	processed_pseudogene
ENSG00000248313	130048426	130049440	-1	CYP4F27P	unprocessed_pseudogene
ENSG00000196604	130074030	130129222	-1	POTEF	protein_coding
ENSG00000228471	130082092	130082220	-1		processed_pseudogene
ENSG00000224087	130107684	130109741	1		antisense_RNA
ENSG00000252223	130109204	130109310	-1	RNU6-1049P	snRNA
ENSG00000223760	130129621	130139417	1	MED15P9	transcribed_unprocessed_pseudogene
ENSG00000152076	130139287	130145134	-1	CCDC74B	protein_coding
ENSG00000136699	130151392	130182750	-1	SMPD4	protein_coding
ENSG00000152082	130181737	130190729	1	MZT2B	protein_coding
ENSG00000152086	130191743	130198461	-1	TUBA3E	protein_coding
ENSG00000227632	130202312	130212628	1		unprocessed_pseudogene
ENSG00000230756	130212870	130213490	-1	RHOQP3	processed_pseudogene
ENSG00000213225	130229379	130232106	1	NOC2LP1	transcribed_processed_pseudogene
ENSG00000234398	130245971	130248770	1		unprocessed_pseudogene
ENSG00000236595	130251568	130252559	1	MED15P5	processed_pseudogene
ENSG00000237722	130270440	130272272	1	MTND1P29	unprocessed_pseudogene
ENSG00000231954	130272479	130273511	1	MTND2P22	unprocessed_pseudogene
ENSG00000236211	130273908	130275449	1	MTCO1P7	unprocessed_pseudogene
ENSG00000230496	130275592	130276257	1	MTCO2P7	unprocessed_pseudogene
ENSG00000232990	130276507	130277187	1	MTATP6P7	unprocessed_pseudogene
ENSG00000249997	130277184	130277957	1	MTCO3P7	unprocessed_pseudogene
ENSG00000283940	130278036	130278376	1		unprocessed_pseudogene
ENSG00000284171	130278444	130278739	1		unprocessed_pseudogene
ENSG00000230548	130278757	130280110	1	MTND4P27	unprocessed_pseudogene
ENSG00000234934	130280299	130282105	1	MTND5P29	unprocessed_pseudogene
ENSG00000248136	130282085	130282606	-1	MTND6P8	unprocessed_pseudogene
ENSG00000233550	130282679	130283329	1	MTCYBP8	unprocessed_pseudogene
ENSG00000226915	130293822	130294405	1		processed_pseudogene
ENSG00000271435	130313934	130314411	-1		processed_pseudogene
ENSG00000224352	130330142	130330285	-1		unprocessed_pseudogene
ENSG00000136710	130338241	130342349	-1	CCDC115	protein_coding
ENSG00000136718	130342225	130347810	1	IMP4	protein_coding
ENSG00000072135	130356007	130375409	1	PTPN18	protein_coding
ENSG00000178162	130416755	130431363	-1	FAR2P2	transcribed_unprocessed_pseudogene
ENSG00000230646	130427731	130429225	1	KLF2P2	processed_pseudogene
ENSG00000239402	130429827	130441413	-1	CYP4F62P	transcribed_unprocessed_pseudogene
ENSG00000196834	130459455	130509666	-1	POTEI	protein_coding
ENSG00000251973	130497743	130497849	-1	RNU6-473P	snRNA
ENSG00000225819	130515997	130526691	-1		antisense_RNA
ENSG00000274711	130517049	130517312	-1		misc_RNA
ENSG00000152093	130521197	130528604	1	CFC1B	protein_coding
ENSG00000225341	130530275	130537182	1		antisense_RNA
ENSG00000184761	130539095	130549883	-1		protein_coding
ENSG00000183292	130570829	130584161	1		protein_coding
ENSG00000232408	130583549	130590463	-1		antisense_RNA
ENSG00000136698	130592168	130599575	-1	CFC1	protein_coding
ENSG00000277668	130603461	130603724	1		misc_RNA
ENSG00000222038	130611481	130658091	1	POTEJ	protein_coding
ENSG00000251757	130622838	130622944	1	RNU6-848P	snRNA
ENSG00000214081	130680050	130685863	1	CYP4F30P	transcribed_unprocessed_pseudogene
ENSG00000282944	130681228	130691691	1		processed_transcript
ENSG00000240253	130690133	130718831	1	FAR2P3	transcribed_unprocessed_pseudogene
ENSG00000223349	130692243	130693770	-1	KLF2P3	processed_pseudogene
ENSG00000173302	130729070	130730336	1	GPR148	protein_coding
ENSG00000229797	130743538	130755879	-1		antisense_RNA
ENSG00000178171	130755435	130768134	1	AMER3	protein_coding
ENSG00000232503	130776646	130776957	1	CYCSP8	processed_pseudogene
ENSG00000233221	130830978	130836994	-1		antisense_RNA
ENSG00000136002	130836916	131047263	1	ARHGEF4	protein_coding
ENSG00000281159	130929762	130929883	-1		scaRNA
ENSG00000281516	130929762	130929884	-1		scaRNA
ENSG00000284479	131035092	131035262	1		protein_coding
ENSG00000152102	131047876	131093460	-1	FAM168B	protein_coding
ENSG00000115762	131104847	131353709	1	PLEKHB2	protein_coding
ENSG00000230450	131177618	131178946	-1	NEK2P4	processed_pseudogene
ENSG00000225448	131181153	131181369	-1		processed_pseudogene
ENSG00000236956	131189834	131197493	-1	NF1P8	unprocessed_pseudogene
ENSG00000248796	131201142	131202941	-1	MED15P8	unprocessed_pseudogene
ENSG00000188219	131218067	131265278	1	POTEE	protein_coding
ENSG00000212199	131229607	131229713	1	RNU6-127P	snRNA
